รหัส,คณะ/สาขา,มหาวิทยาลัย,สมัคร,รับ,ผ่าน,สูงสุด,ต่ำสุด,เฉลี่ย,SD
2163,คณะวิศวกรรมศาสตร์และสถาปัตยกรรมศาสตร์-วังไกลกังวล สาขาวิชาวิศวกรรมโยธา,มหาวิทยาลัยเทคโนโลยีราชมงคลรัตนโกสินทร์,12,10,5,"12,617.5000","10,333.7000","11,520.3800","1,099.4141"
2164,คณะสถาปัตยกรรมศาสตร์และการออกแบบ-ศาลายา สาขาวิชาการจัดการงานก่อสร้าง,มหาวิทยาลัยเทคโนโลยีราชมงคลรัตนโกสินทร์,24,10,10,"14,498.9500","10,771.4000","12,446.5250","1,353.2638"
2165,คณะสถาปัตยกรรมศาสตร์และการออกแบบ-ศาลายา สาขาวิชาเทคโนโลยีนิเทศศิลป์,มหาวิทยาลัยเทคโนโลยีราชมงคลรัตนโกสินทร์,39,15,15,"15,101.6000","11,587.2000","13,011.9800","1,039.0779"
2166,คณะสถาปัตยกรรมศาสตร์และการออกแบบ-ศาลายา สาขาวิชาออกแบบผลิตภัณฑ์อุตสาหกรรม,มหาวิทยาลัยเทคโนโลยีราชมงคลรัตนโกสินทร์,20,15,11,"15,821.0000","9,682.9500","12,121.9455","1,683.2252"
2167,คณะสถาปัตยกรรมศาสตร์และการออกแบบ-ศาลายา สาขาวิชาเทคโนโลยีสถาปัตยกรรม,มหาวิทยาลัยเทคโนโลยีราชมงคลรัตนโกสินทร์,38,15,15,"15,698.3500","13,104.6500","14,340.5367",779.1097
2168,คณะสถาปัตยกรรมศาสตร์และการออกแบบ-ศาลายา สาขาวิชาสถาปัตยกรรมและการออกแบบชุมชนเมือง,มหาวิทยาลัยเทคโนโลยีราชมงคลรัตนโกสินทร์,34,15,15,"16,319.1000","12,588.9500","13,577.7300",983.7995
2169,คณะสถาปัตยกรรมศาสตร์และการออกแบบ-ศาลายา สาขาวิชาสถาปัตยกรรมภายใน,มหาวิทยาลัยเทคโนโลยีราชมงคลรัตนโกสินทร์,48,15,15,"17,288.1000","12,682.2500","14,331.8333","1,485.9182"
2170,คณะอุตสาหกรรมการโรงแรมและการท่องเที่ยว-วังไกลกังวล สาขาวิชาการโรงแรม,มหาวิทยาลัยเทคโนโลยีราชมงคลรัตนโกสินทร์,37,5,5,"17,910.3500","15,382.7500","16,727.2200",954.1553
2171,คณะอุตสาหกรรมการโรงแรมและการท่องเที่ยว-วังไกลกังวล สาขาวิชาการท่องเที่ยว,มหาวิทยาลัยเทคโนโลยีราชมงคลรัตนโกสินทร์,30,5,5,"17,502.9500","13,957.7500","15,630.2900","1,299.7638"
2172,คณะบริหารธุรกิจ-บพิตรพิมุข จักรวรรดิ สาขาวิชาการบัญชี,มหาวิทยาลัยเทคโนโลยีราชมงคลรัตนโกสินทร์,72,20,20,"16,192.9500","13,135.1000","14,380.5825",934.0427
2173,คณะบริหารธุรกิจ-บพิตรพิมุข จักรวรรดิ สาขาวิชาการจัดการ-การจัดการทั่วไป,มหาวิทยาลัยเทคโนโลยีราชมงคลรัตนโกสินทร์,120,15,15,"15,125.1000","11,944.0500","12,920.1100","1,006.3703"
2174,คณะบริหารธุรกิจ-บพิตรพิมุข จักรวรรดิ สาขาวิชาเทคโนโลยีสารสนเทศทางธุรกิจ-การพัฒนาซอฟต์แวร์,มหาวิทยาลัยเทคโนโลยีราชมงคลรัตนโกสินทร์,55,25,25,"13,102.5500","9,005.3000","10,909.5780","1,173.0712"
2175,คณะบริหารธุรกิจ-บพิตรพิมุข จักรวรรดิ สาขาวิชาการจัดการ-การจัดการอุตสาหกรรม,มหาวิทยาลัยเทคโนโลยีราชมงคลรัตนโกสินทร์,41,10,10,"13,635.7000","10,889.0000","11,816.2900",975.1880
2176,คณะบริหารธุรกิจและศิลปศาสตร์ สาขาวิชา ศศ.บ.การท่องเที่ยวและการโรงแรม (เขตพื้นที่ภาคพายัพ เชียงใหม่),มหาวิทยาลัยเทคโนโลยีราชมงคลล้านนา,382,15,15,"18,990.6000","17,894.2500","18,365.6500",365.0818
2177,คณะวิศวกรรมศาสตร์ สาขาวิชา วศ.บ.วิศวกรรมสิ่งแวดล้อม (เขตพื้นที่ภาคพายัพ เชียงใหม่),มหาวิทยาลัยเทคโนโลยีราชมงคลล้านนา,169,30,30,"15,988.2500","13,525.5000","14,308.5100",687.4079
2178,คณะบริหารธุรกิจและศิลปศาสตร์ สาขาวิชา ศศ.บ.การท่องเที่ยวและการโรงแรม (เขตพื้นที่เชียงราย),มหาวิทยาลัยเทคโนโลยีราชมงคลล้านนา,48,10,10,"16,222.9500","12,470.8000","14,012.4900","1,232.3746"
2179,คณะบริหารธุรกิจและศิลปศาสตร์ สาขาวิชา บธ.บ.ระบบสารสนเทศทางคอมพิวเตอร์ (เขตพื้นที่เชียงราย),มหาวิทยาลัยเทคโนโลยีราชมงคลล้านนา,4,10,2,"11,749.1000","10,796.8500","11,272.9750",673.3424
2180,คณะบริหารธุรกิจและศิลปศาสตร์ สาขาวิชา บธ.บ.การตลาด (เขตพื้นที่เชียงราย),มหาวิทยาลัยเทคโนโลยีราชมงคลล้านนา,19,10,7,"11,201.8500","8,628.2000","10,152.6786",971.5781
2181,คณะบริหารธุรกิจและศิลปศาสตร์ สาขาวิชา บธ.บ.การจัดการ (เขตพื้นที่เชียงราย),มหาวิทยาลัยเทคโนโลยีราชมงคลล้านนา,25,10,10,"12,035.7000","9,264.5500","10,351.5950",898.3796
2182,คณะบริหารธุรกิจและศิลปศาสตร์ สาขาวิชา บช.บ.การบัญชี (เขตพื้นที่เชียงราย),มหาวิทยาลัยเทคโนโลยีราชมงคลล้านนา,51,10,10,"15,076.7000","11,457.3000","12,719.0350","1,224.0215"
2183,คณะวิศวกรรมศาสตร์ สาขาวิชา วศ.บ.วิศวกรรมอุตสาหการ (เขตพื้นที่ตาก),มหาวิทยาลัยเทคโนโลยีราชมงคลล้านนา,12,20,3,"13,711.4500","9,850.8000","11,641.6333","1,945.3864"
2184,คณะวิศวกรรมศาสตร์ สาขาวิชา วศ.บ.วิศวกรรมเครื่องกล (เขตพื้นที่ตาก),มหาวิทยาลัยเทคโนโลยีราชมงคลล้านนา,12,20,3,"11,114.2000","9,465.5500","10,090.7667",893.5570
2185,คณะวิศวกรรมศาสตร์ สาขาวิชา วศ.บ.วิศวกรรมโยธา (เขตพื้นที่ตาก),มหาวิทยาลัยเทคโนโลยีราชมงคลล้านนา,30,20,14,"12,730.1000","8,766.5500","11,317.8857","1,167.2112"
2186,คณะวิศวกรรมศาสตร์ สาขาวิชา วศ.บ.วิศวกรรมคอมพิวเตอร์ (เขตพื้นที่ตาก),มหาวิทยาลัยเทคโนโลยีราชมงคลล้านนา,13,20,2,"11,999.4500","11,057.8000","11,528.6250",665.8471
2187,คณะวิศวกรรมศาสตร์ สาขาวิชา วศ.บ.วิศวกรรมไฟฟ้า (เขตพื้นที่ตาก),มหาวิทยาลัยเทคโนโลยีราชมงคลล้านนา,28,20,10,"12,671.8500","9,435.8500","11,307.8300",976.4930
2188,คณะวิศวกรรมศาสตร์ สาขาวิชา วศ.บ.วิศวกรรมอิเล็กทรอนิกส์ (เขตพื้นที่ตาก),มหาวิทยาลัยเทคโนโลยีราชมงคลล้านนา,8,20,1,"11,741.7000","11,741.7000","11,741.7000",0.0000
2189,คณะบริหารธุรกิจและศิลปศาสตร์ สาขาวิชา ศศ.บ.การท่องเที่ยวและการโรงแรม (เขตพื้นที่ตาก),มหาวิทยาลัยเทคโนโลยีราชมงคลล้านนา,47,10,10,"16,933.8000","12,365.1500","13,540.5950","1,588.8343"
2190,คณะบริหารธุรกิจและศิลปศาสตร์ สาขาวิชา บช.บ.การบัญชี (เขตพื้นที่ตาก),มหาวิทยาลัยเทคโนโลยีราชมงคลล้านนา,51,10,10,"13,342.4000","12,029.5500","12,704.3600",476.9788
2191,คณะบริหารธุรกิจและศิลปศาสตร์ สาขาวิชา บธ.บ.ระบบสารสนเทศทางคอมพิวเตอร์ (เขตพื้นตาก),มหาวิทยาลัยเทคโนโลยีราชมงคลล้านนา,10,10,5,"12,316.2500","7,841.7500","9,938.4200","2,106.9227"
2192,คณะวิทยาศาสตร์และเทคโนโลยีการเกษตร สาขาวิชา คศ.บ.คหกรรมศาสตร์ (เขตพื้นที่ตาก),มหาวิทยาลัยเทคโนโลยีราชมงคลล้านนา,3,20,2,"11,283.4000","10,512.8500","10,898.1250",544.8611
2193,คณะศิลปกรรมและสถาปัตยกรรมศาสตร์ สาขาวิชา ศป.บ.ออกแบบอุตสาหกรรม วิชาเอกออกแบบเครื่องเรือน (ตาก),มหาวิทยาลัยเทคโนโลยีราชมงคลล้านนา,12,20,7,"13,335.2500","7,062.7000","10,319.9571","2,222.6376"
2194,คณะวิทยาศาสตร์และเทคโนโลยีการเกษตร สาขาวิชา วท.บ.เทคโนโลยีสารสนเทศ (เขตพื้นที่ตาก),มหาวิทยาลัยเทคโนโลยีราชมงคลล้านนา,4,20,2,"11,229.5000","9,874.5500","10,552.0250",958.0943
2195,คณะวิทยาศาสตร์และเทคโนโลยีการเกษตร สาขาวิชา วท.บ.พืชศาสตร์ (เขตพื้นที่น่าน),มหาวิทยาลัยเทคโนโลยีราชมงคลล้านนา,3,30,0,0.0000,0.0000,0.0000,0.0000
2196,คณะวิทยาศาสตร์และเทคโนโลยีการเกษตร สาขาวิชา วท.บ.สัตวศาสตร์ (เขตพื้นที่น่าน),มหาวิทยาลัยเทคโนโลยีราชมงคลล้านนา,2,30,1,"12,336.1000","12,336.1000","12,336.1000",0.0000
2197,คณะวิทยาศาสตร์และเทคโนโลยีการเกษตร สาขาวิชา วท.บ.ประมง (เขตพื้นที่น่าน),มหาวิทยาลัยเทคโนโลยีราชมงคลล้านนา,4,30,1,"9,151.3500","9,151.3500","9,151.3500",0.0000
2198,คณะวิทยาศาสตร์และเทคโนโลยีการเกษตร สาขาวิชา วท.บ.วิทยาศาสตร์และเทคโนโลยีการอาหาร (เขตพื้นที่น่าน),มหาวิทยาลัยเทคโนโลยีราชมงคลล้านนา,8,30,3,"13,283.7500","11,011.5500","11,859.7333","1,240.7301"
2199,คณะวิทยาศาสตร์และเทคโนโลยีการเกษตร สาขาวิชา วท.บ.วิทยาการคอมพิวเตอร์ (เขตพื้นที่น่าน),มหาวิทยาลัยเทคโนโลยีราชมงคลล้านนา,5,30,0,0.0000,0.0000,0.0000,0.0000
2200,คณะบริหารธุรกิจและศิลปศาสตร์ สาขาวิชา ศศ.บ.ภาษาอังกฤษเพื่อการสื่อสารสากล (เขตพื้นที่น่าน),มหาวิทยาลัยเทคโนโลยีราชมงคลล้านนา,2,10,0,0.0000,0.0000,0.0000,0.0000
2201,คณะบริหารธุรกิจและศิลปศาสตร์ สาขาวิชา ศศ.บ.การท่องเที่ยวและการโรงแรม (เขตพื้นที่น่าน),มหาวิทยาลัยเทคโนโลยีราชมงคลล้านนา,3,10,2,"13,220.7000","11,158.3000","12,189.5000","1,458.3370"
2202,คณะบริหารธุรกิจและศิลปศาสตร์ สาขาวิชา บธ.บ.ระบบสารสนเทศทางคอมพิวเตอร์ (เขตพื้นน่าน),มหาวิทยาลัยเทคโนโลยีราชมงคลล้านนา,2,10,2,"12,741.8000","10,527.8500","11,634.8250","1,565.4991"
2203,คณะบริหารธุรกิจและศิลปศาสตร์ สาขาวิชา บธ.บ.การตลาด (เขตพื้นที่น่าน),มหาวิทยาลัยเทคโนโลยีราชมงคลล้านนา,1,10,1,"8,814.5500","8,814.5500","8,814.5500",0.0000
2204,คณะบริหารธุรกิจและศิลปศาสตร์ สาขาวิชา บธ.บ.การจัดการ (เขตพื้นที่น่าน),มหาวิทยาลัยเทคโนโลยีราชมงคลล้านนา,3,10,0,0.0000,0.0000,0.0000,0.0000
2205,คณะบริหารธุรกิจและศิลปศาสตร์ สาขาวิชา บช.บ.การบัญชี (เขตพื้นที่น่าน),มหาวิทยาลัยเทคโนโลยีราชมงคลล้านนา,5,10,3,"16,251.8500","10,910.9500","12,731.9333","3,048.9480"
2206,คณะบริหารธุรกิจและศิลปศาสตร์ สาขาวิชา ศศ.บ.ภาษาอังกฤษเพื่อการสื่อสารสากล(เขตพื้นที่พิษณุโลก),มหาวิทยาลัยเทคโนโลยีราชมงคลล้านนา,12,15,5,"15,169.1000","9,873.9500","11,340.7700","2,202.6369"
2207,คณะบริหารธุรกิจและศิลปศาสตร์ สาขาวิชา บธ.บ.การจัดการ (เขตพื้นที่พิษณุโลก),มหาวิทยาลัยเทคโนโลยีราชมงคลล้านนา,37,15,15,"12,804.1000","8,642.2000","10,607.0067","1,366.6787"
2208,คณะวิทยาศาสตร์และเทคโนโลยีการเกษตร สาขาวิชา วท.บ.วิชาพืชศาสตร์ (เขตพื้นที่พิษณุโลก),มหาวิทยาลัยเทคโนโลยีราชมงคลล้านนา,3,30,2,"11,867.0500","11,174.1500","11,520.6000",489.9543
2209,คณะวิทยาศาสตร์และเทคโนโลยีการเกษตร สาขาวิชา วท.บ.สัตวศาสตร์ (เขตพื้นที่พิษณุโลก),มหาวิทยาลัยเทคโนโลยีราชมงคลล้านนา,25,30,9,"11,511.0500","8,691.5500","10,215.3722",922.0954
2210,คณะวิทยาศาสตร์และเทคโนโลยีการเกษตร สาขาวิชา วท.บ.ประมง (เขตพื้นที่พิษณุโลก),มหาวิทยาลัยเทคโนโลยีราชมงคลล้านนา,4,30,2,"11,925.9500","9,190.3500","10,558.1500","1,934.3613"
2211,คณะวิทยาศาสตร์และเทคโนโลยีการเกษตร สาขาวิชา วท.บ.วิทยาศาสตร์และเทคโนโลยีการอาหาร (พิษณุโลก),มหาวิทยาลัยเทคโนโลยีราชมงคลล้านนา,7,30,0,0.0000,0.0000,0.0000,0.0000
2212,คณะวิทยาศาสตร์และเทคโนโลยีการเกษตร สาขาวิชา วท.บ.เครื่องจักรกลเกษตร (เขตพื้นที่พิษณุโลก),มหาวิทยาลัยเทคโนโลยีราชมงคลล้านนา,0,30,0,0.0000,0.0000,0.0000,0.0000
2213,คณะวิทยาศาสตร์และเทคโนโลยีการเกษตร สาขาวิชา วท.บ.เทคโนโลยีสารสนเทศ (เขตพื้นที่พิษณุโลก),มหาวิทยาลัยเทคโนโลยีราชมงคลล้านนา,4,30,1,"11,824.1500","11,824.1500","11,824.1500",0.0000
2214,คณะวิทยาศาสตร์และเทคโนโลยีการเกษตร สาขาวิชา วท.บ.พืชศาสตร์ (เขตพื้นที่ลำปาง),มหาวิทยาลัยเทคโนโลยีราชมงคลล้านนา,4,30,1,"8,508.8500","8,508.8500","8,508.8500",0.0000
2215,คณะวิทยาศาสตร์และเทคโนโลยีการเกษตร สาขาวิชา ทล.บ.เทคโนโลยีภูมิทัศน์ (เขตพื้นที่ลำปาง),มหาวิทยาลัยเทคโนโลยีราชมงคลล้านนา,3,30,0,0.0000,0.0000,0.0000,0.0000
2216,คณะวิทยาศาสตร์และเทคโนโลยีการเกษตร สาขาวิชา วท.บ.สัตวศาสตร์ (เขตพื้นที่ลำปาง),มหาวิทยาลัยเทคโนโลยีราชมงคลล้านนา,25,30,14,"13,224.6000","8,375.9000","11,331.0571","1,357.2034"
2217,คณะวิทยาศาสตร์และเทคโนโลยีการเกษตร สาขาวิชา วท.บ.ประมง (เขตพื้นที่ลำปาง),มหาวิทยาลัยเทคโนโลยีราชมงคลล้านนา,6,30,2,"10,070.8000","8,862.6500","9,466.7250",854.2911
2218,คณะวิทยาศาสตร์และเทคโนโลยีการเกษตร สาขาวิชา วท.บ.วิทยาศาสตร์และเทคโนโลยีการอาหาร (เขตพื้นที่ลำปาง),มหาวิทยาลัยเทคโนโลยีราชมงคลล้านนา,20,30,5,"12,981.0500","9,571.6500","11,442.6200","1,602.1368"
2219,คณะวิทยาศาสตร์และเทคโนโลยีการเกษตร สาขาวิชา วท.บ.พัฒนาผลิตภัณฑ์อาหาร (เขตพื้นที่ลำปาง),มหาวิทยาลัยเทคโนโลยีราชมงคลล้านนา,5,30,3,"12,392.9500","8,355.8000","10,561.9333","2,044.5487"
2220,คณะบริหารธุรกิจและศิลปศาสตร์ สาขาวิชา บธ.บ.ระบบสารสนเทศทางคอมพิวเตอร์ (เขตพื้นที่ลำปาง),มหาวิทยาลัยเทคโนโลยีราชมงคลล้านนา,20,10,9,"12,345.0000","9,020.8500","10,293.1000","1,079.6909"
2221,คณะบริหารธุรกิจและศิลปศาสตร์ สาขาวิชา บธ.บ.การจัดการ (เขตพื้นที่ลำปาง),มหาวิทยาลัยเทคโนโลยีราชมงคลล้านนา,78,10,10,"13,899.3500","10,342.0000","11,278.6150","1,169.7665"
2222,คณะบริหารธุรกิจและศิลปศาสตร์ สาขาวิชา บธ.บ.การตลาด (เขตพื้นที่ลำปาง),มหาวิทยาลัยเทคโนโลยีราชมงคลล้านนา,10,10,4,"11,556.9500","8,521.2000","9,701.5875","1,299.9468"
2223,คณะบริหารธุรกิจและศิลปศาสตร์ สาขาวิชา บช.บ.การบัญชี (เขตพื้นที่ลำปาง),มหาวิทยาลัยเทคโนโลยีราชมงคลล้านนา,91,10,10,"13,756.4000","12,564.0000","13,116.9100",419.1632
2224,คณะบริหารธุรกิจและศิลปศาสตร์ สาขาวิชา ศศ.บภาษาอังกฤษเพื่อการสื่อสารสากล (เขตพื้นที่ลำปาง),มหาวิทยาลัยเทคโนโลยีราชมงคลล้านนา,23,10,8,"13,075.3000","9,335.6000","11,605.4375","1,136.5411"
2225,คณะบริหารธุรกิจและศิลปศาสตร์ สาขาวิชา ศศ.บ.การท่องเที่ยวและการโรงแรม (เขตพื้นที่ลำปาง),มหาวิทยาลัยเทคโนโลยีราชมงคลล้านนา,106,10,10,"17,195.6000","12,575.6500","14,151.2500","1,495.4294"
2226,คณะบริหารธุรกิจ-สงขลา สาขาวิชาการจัดการ-การจัดการทั่วไป,มหาวิทยาลัยเทคโนโลยีราชมงคลศรีวิชัย,181,20,20,"14,204.5500","11,003.7000","12,144.2350",880.1993
2227,คณะบริหารธุรกิจ-สงขลา สาขาวิชาการบัญชี,มหาวิทยาลัยเทคโนโลยีราชมงคลศรีวิชัย,93,20,20,"14,136.4000","11,980.2500","12,939.6725",753.5221
2228,คณะบริหารธุรกิจ-สงขลา สาขาวิชาการตลาด,มหาวิทยาลัยเทคโนโลยีราชมงคลศรีวิชัย,100,20,20,"11,606.5500","9,637.6500","10,534.8025",590.8538
2229,คณะบริหารธุรกิจ-สงขลา สาขาวิชาระบบสารสนเทศทางธุรกิจ,มหาวิทยาลัยเทคโนโลยีราชมงคลศรีวิชัย,84,20,20,"12,994.4000","10,337.8000","11,233.3625",755.4309
2230,คณะสัตวแพทยศาสตร์-ทุ่งใหญ่ สาขาวิชาสัตวแพทยศาสตร์,มหาวิทยาลัยเทคโนโลยีราชมงคลศรีวิชัย,105,20,20,"17,639.7000","15,063.3000","16,487.6075",661.6536
2231,คณะวิทยาศาสตร์และเทคโนโลยี-นครศรีธรรมราช (ไสใหญ่) สาขาวิชาเทคโนโลยีสารสนเทศ,มหาวิทยาลัยเทคโนโลยีราชมงคลศรีวิชัย,6,20,1,"9,623.1000","9,623.1000","9,623.1000",0.0000
2232,คณะครุศาสตร์อุตสาหกรรม สาขาวิชาวิศวกรรมเครื่องกล (ศูนย์นนทบุรี),มหาวิทยาลัยเทคโนโลยีราชมงคลสุวรรณภูมิ,6,20,2,"12,850.0000","12,263.1500","12,556.5750",414.9656
2233,คณะครุศาสตร์อุตสาหกรรม สาขาวิชาวิศวกรรมไฟฟ้า (ศูนย์นนทบุรี),มหาวิทยาลัยเทคโนโลยีราชมงคลสุวรรณภูมิ,8,20,1,"10,328.0500","10,328.0500","10,328.0500",0.0000
2234,คณะครุศาสตร์อุตสาหกรรม สาขาวิชาวิศวกรรมอิเล็กทรอนิกส์และโทรคมนาคม (ศูนย์นนทบุรี),มหาวิทยาลัยเทคโนโลยีราชมงคลสุวรรณภูมิ,3,20,0,0.0000,0.0000,0.0000,0.0000
2235,คณะครุศาสตร์อุตสาหกรรม สาขาวิชาวิศวกรรมอุตสาหการ (ศูนย์นนทบุรี),มหาวิทยาลัยเทคโนโลยีราชมงคลสุวรรณภูมิ,3,20,1,"9,683.3000","9,683.3000","9,683.3000",0.0000
2236,คณะครุศาสตร์อุตสาหกรรม สาขาวิชาวิศวกรรมเครื่องกล (ศูนย์สุพรรณบุรี),มหาวิทยาลัยเทคโนโลยีราชมงคลสุวรรณภูมิ,5,20,0,0.0000,0.0000,0.0000,0.0000
2237,คณะครุศาสตร์อุตสาหกรรม สาขาวิชาวิศวกรรมอิเล็กทรอนิกส์และโทรคมนาคม (ศูนย์สุพรรณบุรี),มหาวิทยาลัยเทคโนโลยีราชมงคลสุวรรณภูมิ,2,20,1,"11,938.9500","11,938.9500","11,938.9500",0.0000
2238,คณะครุศาสตร์อุตสาหกรรม สาขาวิชาวิศวกรรมอุตสาหการ (ศูนย์สุพรรณบุรี),มหาวิทยาลัยเทคโนโลยีราชมงคลสุวรรณภูมิ,2,20,0,0.0000,0.0000,0.0000,0.0000
2239,คณะเทคโนโลยีการเกษตรและอุตสาหกรรมเกษตร สาขาวิชาเทคโนโลยีเครื่องจักรกลการเกษตร (ศูนย์หันตรา),มหาวิทยาลัยเทคโนโลยีราชมงคลสุวรรณภูมิ,2,30,0,0.0000,0.0000,0.0000,0.0000
2240,คณะเทคโนโลยีการเกษตรและอุตสาหกรรมเกษตร สาขาวิชาวิทยาศาสตร์การประมง (ศูนย์หันตรา),มหาวิทยาลัยเทคโนโลยีราชมงคลสุวรรณภูมิ,14,30,2,"10,880.1500","10,034.2000","10,457.1750",598.1770
2241,คณะเทคโนโลยีการเกษตรและอุตสาหกรรมเกษตร สาขาวิชาพืชศาสตร์ (ศูนย์หันตรา),มหาวิทยาลัยเทคโนโลยีราชมงคลสุวรรณภูมิ,13,60,3,"10,600.5500","9,864.5500","10,185.9500",376.7475
2242,คณะเทคโนโลยีการเกษตรและอุตสาหกรรมเกษตร สาขาวิชาวิทยาศาสตร์และเทคโนโลยีการอาหาร (ศูนย์หันตรา),มหาวิทยาลัยเทคโนโลยีราชมงคลสุวรรณภูมิ,24,60,7,"12,311.2500","10,295.5500","11,219.8214",721.8917
2243,คณะเทคโนโลยีการเกษตรและอุตสาหกรรมเกษตร สาขาวิชาสัตวศาสตร์ (ศูนย์หันตรา),มหาวิทยาลัยเทคโนโลยีราชมงคลสุวรรณภูมิ,19,60,9,"12,191.0500","10,032.4000","10,752.7000",695.3898
2244,คณะบริหารธุรกิจและเทคโนโลยีสารสนเทศ สาขาวิชาการจัดการ - การจัดการทั่วไป (ศูนย์หันตรา),มหาวิทยาลัยเทคโนโลยีราชมงคลสุวรรณภูมิ,25,20,13,"14,371.2500","8,383.3000","10,375.6538","1,591.9776"
2245,คณะบริหารธุรกิจและเทคโนโลยีสารสนเทศ สาขาวิชาการบริหารธุรกิจการเกษตร (ศูนย์หันตรา),มหาวิทยาลัยเทคโนโลยีราชมงคลสุวรรณภูมิ,5,20,2,"12,520.8000","10,414.5500","11,467.6750","1,489.3437"
2246,คณะบริหารธุรกิจและเทคโนโลยีสารสนเทศ สาขาวิชาการจัดการ - การจัดการสำนักงาน (ศูนย์วาสุกรี),มหาวิทยาลัยเทคโนโลยีราชมงคลสุวรรณภูมิ,16,10,7,"11,381.7500","7,686.0000","9,446.1571","1,438.0149"
2247,คณะบริหารธุรกิจและเทคโนโลยีสารสนเทศ สาขาวิชาการจัดการ - การจัดการอุตสาหกรรม (ศูนย์วาสุกรี),มหาวิทยาลัยเทคโนโลยีราชมงคลสุวรรณภูมิ,20,10,9,"12,233.2000","7,845.8000","9,934.1778","1,273.6113"
2248,คณะบริหารธุรกิจและเทคโนโลยีสารสนเทศ สาขาวิชาการตลาด - การบริหารการตลาด (ศูนย์วาสุกรี),มหาวิทยาลัยเทคโนโลยีราชมงคลสุวรรณภูมิ,12,10,4,"12,719.1500","7,886.3500","10,839.9125","2,265.2599"
2249,คณะบริหารธุรกิจและเทคโนโลยีสารสนเทศ สาขาวิชาการตลาด - การจัดการธุรกิจการค้าปลีก (ศูนย์วาสุกรี),มหาวิทยาลัยเทคโนโลยีราชมงคลสุวรรณภูมิ,2,10,0,0.0000,0.0000,0.0000,0.0000
2250,คณะบริหารธุรกิจและเทคโนโลยีสารสนเทศ สาขาวิชาการบัญชี (ศูนย์วาสุกรี),มหาวิทยาลัยเทคโนโลยีราชมงคลสุวรรณภูมิ,83,35,35,"15,421.3000","9,522.9500","11,711.8229","1,520.8241"
2251,คณะบริหารธุรกิจและเทคโนโลยีสารสนเทศ สาขาวิชาเทคโนโลยีสารสนเทศธุรกิจ (ศูนย์วาสุกรี),มหาวิทยาลัยเทคโนโลยีราชมงคลสุวรรณภูมิ,22,25,2,"11,865.8000","9,260.1500","10,562.9750","1,842.4728"
2252,คณะบริหารธุรกิจและเทคโนโลยีสารสนเทศ สาขาวิชาเทคโนโลยีสารสนเทศธุรกิจ (ศูนย์นนทบุรี),มหาวิทยาลัยเทคโนโลยีราชมงคลสุวรรณภูมิ,52,10,10,"13,378.5500","10,807.8500","11,539.1150",736.8892
2253,คณะบริหารธุรกิจและเทคโนโลยีสารสนเทศ สาขาวิชาการบัญชี (ศูนย์นนทบุรี),มหาวิทยาลัยเทคโนโลยีราชมงคลสุวรรณภูมิ,29,10,10,"13,669.9500","10,882.9500","12,204.2950",918.6795
2254,คณะบริหารธุรกิจและเทคโนโลยีสารสนเทศ สาขาวิชาการจัดการ - การจัดการทั่วไป (ศูนย์สุพรรณบุรี),มหาวิทยาลัยเทคโนโลยีราชมงคลสุวรรณภูมิ,24,30,9,"12,414.6500","8,600.6000","10,826.9722","1,040.6468"
2255,คณะบริหารธุรกิจและเทคโนโลยีสารสนเทศ สาขาวิชาการตลาด - การบริหารการตลาด (ศูนย์สุพรรณบุรี),มหาวิทยาลัยเทคโนโลยีราชมงคลสุวรรณภูมิ,9,10,2,"10,124.9500","9,094.7000","9,609.8250",728.4968
2256,คณะบริหารธุรกิจและเทคโนโลยีสารสนเทศ สาขาวิชาการบัญชี (ศูนย์สุพรรณบุรี),มหาวิทยาลัยเทคโนโลยีราชมงคลสุวรรณภูมิ,48,20,17,"15,911.6000","8,710.6500","11,794.0588","1,957.2286"
2257,คณะบริหารธุรกิจและเทคโนโลยีสารสนเทศ สาขาวิชาเทคโนโลยีสารสนเทศธุรกิจ (ศูนย์สุพรรณบุรี),มหาวิทยาลัยเทคโนโลยีราชมงคลสุวรรณภูมิ,5,30,3,"14,988.1000","8,937.0000","12,799.1667","3,354.6587"
2258,คณะวิทยาศาสตร์และเทคโนโลยี สาขาวิชาเคมี (ศูนย์หันตรา),มหาวิทยาลัยเทคโนโลยีราชมงคลสุวรรณภูมิ,2,10,0,0.0000,0.0000,0.0000,0.0000
2259,คณะวิทยาศาสตร์และเทคโนโลยี สาขาวิชาเทคโนโลยีสารสนเทศ (ศูนย์หันตรา),มหาวิทยาลัยเทคโนโลยีราชมงคลสุวรรณภูมิ,2,20,1,"9,633.0000","9,633.0000","9,633.0000",0.0000
2260,คณะวิทยาศาสตร์และเทคโนโลยี สาขาวิชาวิทยาการคอมพิวเตอร์ (ศูนย์หันตรา),มหาวิทยาลัยเทคโนโลยีราชมงคลสุวรรณภูมิ,7,15,3,"11,050.4500","8,182.6500","9,704.1500","1,441.9052"
2261,คณะวิทยาศาสตร์และเทคโนโลยี สาขาวิชาเทคโนโลยีสารสนเทศ (ศูนย์วาสุกรี),มหาวิทยาลัยเทคโนโลยีราชมงคลสุวรรณภูมิ,8,15,0,0.0000,0.0000,0.0000,0.0000
