รหัส,คณะ/สาขา,มหาวิทยาลัย,สมัคร,รับ,ผ่าน,สูงสุด,ต่ำสุด,เฉลี่ย,SD
0258,คณะสังคมศาสตร์ สาขาวิชาเอเชียตะวันออกเฉียงใต้ศึกษา ภาคพิเศษ เลือกสอบวิชาคณิตศาสตร์,มหาวิทยาลัยเกษตรศาสตร์,21,25,1,17304.0000,17304.0000,17809.5240,477.5073
0259,คณะสังคมศาสตร์ สาขาวิชาเอเชียตะวันออกเฉียงใต้ศึกษา ภาคพิเศษ เลือกสอบวิชาภาษาฝรั่งเศส,มหาวิทยาลัยเกษตรศาสตร์,32,0,0
0260,คณะสังคมศาสตร์ สาขาวิชาเอเชียตะวันออกเฉียงใต้ศึกษา ภาคพิเศษ เลือกสอบวิชาภาษาเยอรมัน,มหาวิทยาลัยเกษตรศาสตร์,9,0,0
0261,คณะสังคมศาสตร์ สาขาวิชาเอเชียตะวันออกเฉียงใต้ศึกษา ภาคพิเศษ เลือกสอบวิชาภาษาญี่ปุ่น,มหาวิทยาลัยเกษตรศาสตร์,24,0,4,17894.4000,17352.0000
0262,คณะสังคมศาสตร์ สาขาวิชาเอเชียตะวันออกเฉียงใต้ศึกษา ภาคพิเศษ เลือกสอบวิชาภาษาจีน,มหาวิทยาลัยเกษตรศาสตร์,65,0,14,18633.0000,17331.0000
0263,คณะสังคมศาสตร์ สาขาวิชาเอเชียตะวันออกเฉียงใต้ศึกษา ภาคพิเศษ เลือกสอบวิชาภาษาอาหรับ,มหาวิทยาลัยเกษตรศาสตร์,2,0,0
0264,คณะสังคมศาสตร์ สาขาวิชาเอเชียตะวันออกเฉียงใต้ศึกษา ภาคพิเศษ เลือกสอบวิชาภาษาบาลี,มหาวิทยาลัยเกษตรศาสตร์,44,0,6,19458.0000,17455.2000
0265,คณะสิ่งแวดล้อม ภาควิชาเทคโนโลยีและการจัดการสิ่งแวดล้อม สาขาวิชาวิทยาศาสตร์สิ่งแวดล้อม,มหาวิทยาลัยเกษตรศาสตร์,219,70,70,16218.0000,13496.2000,14278.2177,577.2528
0266,คณะอุตสาหกรรมเกษตร (สาขาวิชาวิทยาศาสตร์และเทคโนโลยีการอาหาร เทคโนโลยีการบรรจุเทคโนโลยีชีวภาพ พัฒนาผลิตภัณฑ์อุตสาหกรรมเกษตร),มหาวิทยาลัยเกษตรศาสตร์,491,190,190,18655.0000,14939.2000,16025.5653,754.3756
0267,คณะอุตสาหกรรมเกษตร สาขาวิชาวิทยาศาสตร์และเทคโนโลยีสิ่งทอ,มหาวิทยาลัยเกษตรศาสตร์,93,40,33,15974.0000,11433.7000,13912.8636,1117.4224
0268,คณะอุตสาหกรรมเกษตร สาขาวิชาเทคโนโลยีการบรรจุ (ภาคพิเศษ),มหาวิทยาลัยเกษตรศาสตร์,40,50,14,14899.8000,11598.6000,12878.7000,998.9543
0269,คณะอุตสาหกรรมเกษตร สาขาวิชาเทคโนโลยีชีวภาพ (ภาคพิเศษ),มหาวิทยาลัยเกษตรศาสตร์,32,60,14,15957.5000,10883.1000,12894.8286,1355.9985
0270,คณะอุตสาหกรรมเกษตร สาขาวิชาพัฒนาผลิตภัณฑ์อุตสาหกรรมเกษตร (ภาคพิเศษ),มหาวิทยาลัยเกษตรศาสตร์,35,50,12,15281.8000,10245.6000,12995.5417,1298.2270
0271,คณะอุตสาหกรรมเกษตร สาขาวิชาวิทยาศาสตร์และเทคโนโลยีการอาหาร (ภาคพิเศษ),มหาวิทยาลัยเกษตรศาสตร์,134,27,27,16838.5000,14248.4000,14997.1052,718.6012
0272,คณะอุตสาหกรรมเกษตร สาขาวิชาวิทยาศาสตร์และเทคโนโลยีสิ่งทอ (ภาคพิเศษ),มหาวิทยาลัยเกษตรศาสตร์,27,70,12,13613.0000,10189.0000,11999.9083,1055.7347
0273,คณะอุตสาหกรรมเกษตร สาขาวิชานวัตกรรมและเทคโนโลยีอุตสาหกรรมเกษตร (หลักสูตรนานาชาติ),มหาวิทยาลัยเกษตรศาสตร์,5,50,1,15515.0000,15515.0000,15515.0000,0.0000
0274,คณะเกษตร กำแพงแสน สาขาวิชาเกษตรศาสตร์ (กีฏวิทยา โรคพืช ปฐพีวิทยา พืชสวน พืชไร่นา ส่งเสริมและนิเทศศาสตร์เกษตร) วิทยาเขตกำแพงแสน,มหาวิทยาลัยเกษตรศาสตร์,584,160,160,19151.0000,11754.6000,12827.0171,1043.3703
0275,คณะเกษตร กำแพงแสน สาขาวิชาเครื่องจักรกลและเมคคาทรอนิกส์เกษตร วิทยาเขตกำแพงแสน,มหาวิทยาลัยเกษตรศาสตร์,139,50,50,14373.0000,11287.0000,12416.5628,771.8735
0276,คณะเกษตร กำแพงแสน สาขาวิชาเทคโนโลยีชีวภาพทางการเกษตร วิทยาเขตกำแพงแสน,มหาวิทยาลัยเกษตรศาสตร์,99,40,40,14850.0000,10997.2000,12406.1450,870.9860
0277,คณะเกษตร กำแพงแสน สาขาวิชาสัตวศาสตร์ วิทยาเขตกำแพงแสน,มหาวิทยาลัยเกษตรศาสตร์,139,50,50,16499.0000,13101.0000,13994.1440,690.5776
0278,คณะวิศวกรรมศาสตร์กำแพงแสน สาขาวิชาวิศวกรรมเกษตร วิทยาเขตกำแพงแสน,มหาวิทยาลัยเกษตรศาสตร์,197,50,50,15902.1500,13568.7500,14299.9830,505.2585
0279,คณะวิศวกรรมศาสตร์กำแพงแสน สาขาวิชาวิศวกรรมเครื่องกล วิทยาเขตกำแพงแสน,มหาวิทยาลัยเกษตรศาสตร์,243,45,45,17059.2500,15359.2500,15862.0820,405.3043
0280,คณะวิศวกรรมศาสตร์กำแพงแสน สาขาวิชาวิศวกรรมการอาหาร วิทยาเขตกำแพงแสน,มหาวิทยาลัยเกษตรศาสตร์,103,35,35,16322.1000,13656.8000,14719.6700,689.2656
0281,คณะวิศวกรรมศาสตร์กำแพงแสน สาขาวิชาวิศวกรรมโยธา-ชลประทาน วิทยาเขตกำแพงแสน,มหาวิทยาลัยเกษตรศาสตร์,195,40,40,17160.0000,14967.3000,15499.5275,590.2017
0282,คณะวิศวกรรมศาสตร์กำแพงแสน สาขาวิชาวิศวกรรมโยธา วิทยาเขตกำแพงแสน,มหาวิทยาลัยเกษตรศาสตร์,184,35,35,17213.5000,15226.1500,15932.3371,538.7936
0283,คณะวิศวกรรมศาสตร์กำแพงแสน สาขาวิชาวิศวกรรมคอมพิวเตอร์และอิเล็กทรอนิกส์ วิทยาเขตกำแพงแสน,มหาวิทยาลัยเกษตรศาสตร์,179,38,37,16856.6500,14954.5000,15395.3632,462.2505
0284,คณะวิศวกรรมศาสตร์กำแพงแสน สาขาวิชาวิศวกรรมอุตสาหการ-โลจิสติกส์,มหาวิทยาลัยเกษตรศาสตร์,144,10,10,16815.5000,15827.1000,16170.3930,370.4005
0285,คณะวิศวกรรมศาสตร์กำแพงแสน สาขาวิชาวิศวกรรมคอมพิวเตอร์และอิเล็กทรอนิกส์ (ภาคพิเศษ)วิทยาเขตกำแพงแสน,มหาวิทยาลัยเกษตรศาสตร์,101,45,45,14685.0000,10846.3500,13007.9422,939.7619
0286,คณะวิศวกรรมศาสตร์กำแพงแสน สาขาวิชาวิศวกรรมโยธา (ภาคพิเศษ) วิทยาเขตกำแพงแสน,มหาวิทยาลัยเกษตรศาสตร์,131,25,25,15936.5000,13803.1500,14493.0140,544.6500
0287,คณะวิศวกรรมศาสตร์กำแพงแสน สาขาวิชาวิศวกรรมเกษตร (ภาคพิเศษ) วิทยาเขตกำแพงแสน,มหาวิทยาลัยเกษตรศาสตร์,103,20,20,14088.5000,12490.2500,13238.2975,379.4159
0288,คณะวิศวกรรมศาสตร์กำแพงแสน สาขาวิชาวิศวกรรมเครื่องกล (ภาคพิเศษ) วิทยาเขตกำแพงแสน,มหาวิทยาลัยเกษตรศาสตร์,147,25,25,15853.0000,14228.5000,14712.6160,459.6156
0289,คณะศึกษาศาสตร์และพัฒนศาสตร์ สาขาวิชาเกษตรและสิ่งแวดล้อมศึกษา (วท.บ.)(หลักสูตร 4 ปี) วิทยาเขตกำแพงแสน,มหาวิทยาลัยเกษตรศาสตร์,135,60,60,13472.3000,10549.2000,11910.8617,884.4168
0290,คณะศึกษาศาสตร์และพัฒนศาสตร์ การจัดการเรียนรู้ (หลักสูตร 5 ปี)สาขาวิชาพลศึกษาและสุขศึกษา (ศษ.บ.) วิทยาเขตกำแพงแสน รูปแบบที่ 1,มหาวิทยาลัยเกษตรศาสตร์,165,25,25,19003.0000,16441.0000,17113.5176,642.4425
0291,คณะศึกษาศาสตร์และพัฒนศาสตร์ การจัดการเรียนรู้ (หลักสูตร 5 ปี)สาขาวิชาภาษาอังกฤษศึกษา (ศษ.บ.) วิทยาเขตกำแพงแสน รูปแบบที่ 1,มหาวิทยาลัยเกษตรศาสตร์,205,25,25,21474.0000,19931.0000,20300.1656,364.1815
0292,คณะศึกษาศาสตร์และพัฒนศาสตร์ การจัดการเรียนรู้ (หลักสูตร 5 ปี)สาขาวิชาคณิตศาสตร์ศึกษา (ศษ.บ.) วิทยาเขตกำแพงแสน รูปแบบที่ 2,มหาวิทยาลัยเกษตรศาสตร์,214,25,25,18878.0000,17411.2000,18061.0000,411.1288
0293,คณะศึกษาศาสตร์และพัฒนศาสตร์ การจัดการเรียนรู้ (หลักสูตร 5 ปี) สาขาวิชาวิทยาศาสตร์ศึกษา (ศษ.บ.) วิทยาเขตกำแพงแสน รูปแบบที่ 2,มหาวิทยาลัยเกษตรศาสตร์,169,50,50,18559.1000,16766.1000,17500.3640,466.1794
0294,คณะศิลปศาสตร์และวิทยาศาสตร์ สาขาวิชาเคมี วิทยาเขตกำแพงแสน,มหาวิทยาลัยเกษตรศาสตร์,80,45,33,15905.3000,12063.5000,13712.8061,1051.6332
0295,คณะศิลปศาสตร์และวิทยาศาสตร์ สาขาวิชาฟิสิกส์ วิทยาเขตกำแพงแสน,มหาวิทยาลัยเกษตรศาสตร์,38,50,22,14347.0000,11182.0000,12475.4318,1024.2859
0296,คณะศิลปศาสตร์และวิทยาศาสตร์ สาขาวิชาวิทยาศาสตร์ชีวภาพ วิทยาเขตกำแพงแสน,มหาวิทยาลัยเกษตรศาสตร์,152,50,50,15608.3000,11753.2000,13134.5400,812.8135
0297,คณะศิลปศาสตร์และวิทยาศาสตร์ สาขาวิชาจุลชีววิทยา วิทยาเขตกำแพงแสน,มหาวิทยาลัยเกษตรศาสตร์,86,45,45,16017.0000,10757.0000,13257.7756,1172.8714
0298,คณะศิลปศาสตร์และวิทยาศาสตร์ สาขาวิชาวิทยาการคอมพิวเตอร์ วิทยาเขตกำแพงแสน,มหาวิทยาลัยเกษตรศาสตร์,170,50,50,14541.0000,11855.3000,12721.0480,679.3842
0299,คณะศิลปศาสตร์และวิทยาศาสตร์ สาขาวิชาภาษาอังกฤษ วิทยาเขตกำแพงแสน,มหาวิทยาลัยเกษตรศาสตร์,574,70,70,22522.0000,20231.5000,20817.9786,494.4570
0300,คณะศิลปศาสตร์และวิทยาศาสตร์ สาขาวิชาการจัดการ วิทยาเขตกำแพงแสน,มหาวิทยาลัยเกษตรศาสตร์,308,60,60,18470.0000,15223.9000,16015.4523,729.4933
0301,คณะศิลปศาสตร์และวิทยาศาสตร์ สาขาวิชาการตลาด วิทยาเขตกำแพงแสน,มหาวิทยาลัยเกษตรศาสตร์,492,80,80,18320.0000,15554.5000,16238.0200,532.3165
0302,คณะศิลปศาสตร์และวิทยาศสตร์ สาขาวิชาการบัญชีบริหาร วิทยาเขตกำแพงแสน,มหาวิทยาลัยเกษตรศาสตร์,368,50,50,19165.0000,17266.0000,17756.1460,480.5173
0303,คณะศิลปศาสตร์และวิทยาศาสตร์ สาขาวิชาเทคโนโลยีสารสนเทศ วิทยาเขตกำแพงแสน,มหาวิทยาลัยเกษตรศาสตร์,267,60,60,13865.8000,11634.0000,12708.8617,588.1466
0304,คณะศิลปศาสตร์และวิทยาศาสตร์ สาขาวิชาคณิตศาสตร์ประยุกต์ วิทยาเขตกำแพงแสน,มหาวิทยาลัยเกษตรศาสตร์,287,70,70,14988.0000,11979.0000,12850.9671,665.8976
0305,คณะศิลปศาสตร์และวิทยาศาสตร์ สาขาวิชาการจัดการโรงแรมและท่องเที่ยว รูปแบบที่ 1 วิทยาเขตกำแพงแสน (Q13),มหาวิทยาลัยเกษตรศาสตร์,217,40,40,21007.0000,18663.5000,19470.7375,629.5668
0306,คณะศิลปศาสตร์และวิทยาศาสตร์ สาขาวิชาการจัดการโรงแรมและท่องเที่ยว วิทยาเขตกำแพงแสน (Q13) รูปแบบที่ 2 เลือกสอบวิชาภาษาฝรั่งเศส,มหาวิทยาลัยเกษตรศาสตร์,63,40,10,19294.0000,17952.0000,18608.0800,439.8802
0307,คณะศิลปศาสตร์และวิทยาศาสตร์ สาขาวิชาการจัดการโรงแรมและท่องเที่ยว วิทยาเขตกำแพงแสน (Q13) รูปแบบที่ 2 เลือกสอบวิชาภาษาเยอรมัน,มหาวิทยาลัยเกษตรศาสตร์,21,0,3,18858.6000,18330.8000
0308,คณะศิลปศาสตร์และวิทยาศาสตร์ สาขาวิชาการจัดการโรงแรมและท่องเที่ยว วิทยาเขตกำแพงแสน (Q13) รูปแบบที่ 2 เลือกสอบวิชาภาษาญี่ปุ่น,มหาวิทยาลัยเกษตรศาสตร์,61,0,5,19189.0000,18182.0000
0309,คณะศิลปศาสตร์และวิทยาศาสตร์ สาขาวิชาการจัดการโรงแรมและท่องเที่ยว วิทยาเขตกำแพงแสน (Q13) รูปแบบที่ 2 เลือกสอบวิชาภาษาจีน,มหาวิทยาลัยเกษตรศาสตร์,117,0,17,19548.0000,18023.0000
0310,คณะศิลปศาสตร์และวิทยาศาสตร์ สาขาวิชาการจัดการโรงแรมและท่องเที่ยว วิทยาเขตกำแพงแสน (Q13) รูปแบบที่ 2 เลือกสอบวิชาภาษาอาหรับ,มหาวิทยาลัยเกษตรศาสตร์,0,0,0
0311,คณะศิลปศาสตร์และวิทยาศาสตร์ สาขาวิชาการจัดการโรงแรมและท่องเที่ยว วิทยาเขตกำแพงแสน (Q13) รูปแบบที่ 2 เลือกสอบวิชาภาษาบาลี,มหาวิทยาลัยเกษตรศาสตร์,37,0,5,19257.0000,17975.0000
0312,คณะศิลปศาสตร์และวิทยาศาสตร์ สาขาวิชาภาษาตะวันออก วิทยาเขตกำแพงแสน รูปแบบที่ 1,มหาวิทยาลัยเกษตรศาสตร์,248,35,33,20239.0000,18776.0000,19336.3029,452.9098
0313,คณะศิลปศาสตร์และวิทยาศาสตร์ สาขาวิชาภาษาตะวันออก วิทยาเขตกำแพงแสน รูปแบบที่ 2 เลือกสอบวิชาภาษาฝรั่งเศส,มหาวิทยาลัยเกษตรศาสตร์,10,0,0
0314,คณะศิลปศาสตร์และวิทยาศาสตร์ สาขาวิชาภาษาตะวันออก วิทยาเขตกำแพงแสน รูปแบบที่ 2 เลือกสอบวิชาภาษาเยอรมัน,มหาวิทยาลัยเกษตรศาสตร์,4,0,0
0315,คณะศิลปศาสตร์และวิทยาศาสตร์ สาขาวิชาภาษาตะวันออก วิทยาเขตกำแพงแสน รูปแบบที่ 2 เลือกสอบวิชาภาษาญี่ปุ่น,มหาวิทยาลัยเกษตรศาสตร์,17,0,0
0316,คณะศิลปศาสตร์และวิทยาศาสตร์ สาขาวิชาภาษาตะวันออก วิทยาเขตกำแพงแสน รูปแบบที่ 2 เลือกสอบวิชาภาษาจีน,มหาวิทยาลัยเกษตรศาสตร์,68,0,2,19118.1000,18858.0000
0317,คณะศิลปศาสตร์และวิทยาศาสตร์ สาขาวิชาภาษาตะวันออก วิทยาเขตกำแพงแสน รูปแบบที่ 2 เลือกสอบวิชาภาษาอาหรับ,มหาวิทยาลัยเกษตรศาสตร์,0,0,0
0318,คณะศิลปศาสตร์และวิทยาศาสตร์ สาขาวิชาภาษาตะวันออก วิทยาเขตกำแพงแสน รูปแบบที่ 2 เลือกสอบวิชาภาษาบาลี,มหาวิทยาลัยเกษตรศาสตร์,4,0,0
0319,คณะศิลปศาสตร์และวิทยาศาสตร์ สาขาวิชาเทคโนโลยีสารสนเทศ (ภาคพิเศษ) วิทยาเขตกำแพงแสน,มหาวิทยาลัยเกษตรศาสตร์,388,100,100,13272.0000,10366.0000,11274.4730,530.9724
0320,คณะศิลปศาสตร์และวิทยาศาสตร์ สาขาวิชาภาษาอังกฤษ (ภาคพิเศษ) วิทยาเขตกำแพงแสน,มหาวิทยาลัยเกษตรศาสตร์,229,45,11,17589.2000,16800.4000,17221.9267,392.3065
0321,คณะศิลปศาสตร์และวิทยาศาสตร์ สาขาวิชาภาษาอังกฤษ (ภาคพิเศษ) วิทยาเขตกำแพงแสน รูปแบบที่ 2 เลือกสอบวิชาภาษาฝรั่งเศส,มหาวิทยาลัยเกษตรศาสตร์,160,0,6,17505.0000,16795.2000
0322,คณะศิลปศาสตร์และวิทยาศาสตร์ สาขาวิชาภาษาอังกฤษ (ภาคพิเศษ) วิทยาเขตกำแพงแสน รูปแบบที่ 2 เลือกสอบวิชาภาษาจีน,มหาวิทยาลัยเกษตรศาสตร์,121,0,19,18261.0000,16920.0000
0323,คณะศิลปศาสตร์และวิทยาศาสตร์ สาขาวิชาภาษาอังกฤษ (ภาคพิเศษ) วิทยาเขตกำแพงแสน รูปแบบที่ 2 เลือกสอบวิชาภาษาญี่ปุ่น,มหาวิทยาลัยเกษตรศาสตร์,82,0,9,18423.0000,16758.0000
0324,คณะศิลปศาสตร์และวิทยาศาสตร์ สาขาวิชาวิทยาการคอมพิวเตอร์ (ภาคพิเศษ) วิทยาเขตกำแพงแสน,มหาวิทยาลัยเกษตรศาสตร์,96,60,35,13372.7000,08381.6000,11124.7097,1194.3873
0325,คณะศิลปศาสตร์และวิทยาศาสตร์ สาขาวิชาการจัดการ (ภาคพิเศษ) วิทยาเขตกำแพงแสน,มหาวิทยาลัยเกษตรศาสตร์,384,60,60,17078.5000,14151.0000,14900.2917,565.3074
0326,คณะศิลปศาสตร์และวิทยาศาสตร์ สาขาวิชาการตลาด (ภาคพิเศษ) วิทยาเขตกำแพงแสน,มหาวิทยาลัยเกษตรศาสตร์,650,50,50,16018.0000,14262.1000,14885.4240,495.8687
0327,คณะศิลปศาสตร์และวิทยาศาสตร์ สาขาวิชาการบัญชีบริหาร (ภาคพิเศษ) วิทยาเขตกำแพงแสน,มหาวิทยาลัยเกษตรศาสตร์,250,20,20,17192.3000,16078.6000,16533.9350,267.0613
0328,คณะศิลปศาสตร์และวิทยาศาสตร์ สาขาวิชาการจัดการโรงแรมและท่องเที่ยว (ภาคพิเศษ) รูปแบบที่ 1 วิทยาเขตกำแพงแสน (Q13),มหาวิทยาลัยเกษตรศาสตร์,276,110,110,20148.0000,15848.5000,17595.3485,930.8476
0329,คณะศิลปศาสตร์และวิทยาศาสตร์ สาขาวิชาการจัดการโรงแรมและท่องเที่ยว (ภาคพิเศษ) วิทยาเขตกำแพงแสน (Q13) รูปแบบที่ 2 เลือกสอบวิชาภาษาฝรั่งเศส,มหาวิทยาลัยเกษตรศาสตร์,164,110,16,17701.0000,16508.0000,17003.8927,444.0293
0330,คณะศิลปศาสตร์และวิทยาศาสตร์ สาขาวิชาการจัดการโรงแรมและท่องเที่ยว (ภาคพิเศษ) วิทยาเขตกำแพงแสน (Q13) รูปแบบที่ 2 เลือกสอบวิชาภาษาเยอรมัน,มหาวิทยาลัยเกษตรศาสตร์,54,0,8,17818.0000,16577.8000
0331,คณะศิลปศาสตร์และวิทยาศาสตร์ สาขาวิชาการจัดการโรงแรมและท่องเที่ยว (ภาคพิเศษ) วิทยาเขตกำแพงแสน (Q13) รูปแบบที่ 2 เลือกสอบวิชาภาษาญี่ปุ่น,มหาวิทยาลัยเกษตรศาสตร์,142,0,28,18246.0000,16457.8000
0332,คณะศิลปศาสตร์และวิทยาศาสตร์ สาขาวิชาการจัดการโรงแรมและท่องเที่ยว (ภาคพิเศษ) วิทยาเขตกำแพงแสน (Q13) รูปแบบที่ 2 เลือกสอบวิชาภาษาจีน,มหาวิทยาลัยเกษตรศาสตร์,316,0,46,18045.8000,16435.2000
0333,คณะศิลปศาสตร์และวิทยาศาสตร์ สาขาวิชาการจัดการโรงแรมและท่องเที่ยว (ภาคพิเศษ) วิทยาเขตกำแพงแสน (Q13) รูปแบบที่ 2 เลือกสอบวิชาภาษาอาหรับ,มหาวิทยาลัยเกษตรศาสตร์,3,0,0
0334,คณะศิลปศาสตร์และวิทยาศาสตร์ สาขาวิชาการจัดการโรงแรมและท่องเที่ยว (ภาคพิเศษ) วิทยาเขตกำแพงแสน (Q13) รูปแบบที่ 2 เลือกสอบวิชาภาษาบาลี,มหาวิทยาลัยเกษตรศาสตร์,102,0,12,18091.0000,16451.0000
0335,คณะวิทยาศาสตร์การกีฬา สาขาวิชาวิทยาศาสตร์การกีฬาและการออกกำลังกาย วิทยาเขตกำแพงแสน,มหาวิทยาลัยเกษตรศาสตร์,267,65,65,16884.8000,13423.6000,14301.6028,735.3746
0336,คณะวิทยาศาสตร์การกีฬา สาขาวิชาวิทยาศาสตร์การกีฬาและการออกกำลังกาย (ภาคพิเศษ) วิทยาเขตกำแพงแสน,มหาวิทยาลัยเกษตรศาสตร์,270,50,50,15176.0000,12027.6000,12817.1068,674.1582
0337,โครงการขยายโอกาสทางการศึกษา หลักสูตรวิทยาศาสตรบัณฑิต สาขาวิชาประมง (สาขาเพาะเลี้ยงสัตว์น้ำ) วิทยาเขตกำแพงแสน *,มหาวิทยาลัยเกษตรศาสตร์,370,110,110,15732.1000,10970.6000,12046.1142,745.3264
0338,คณะวิทยาการจัดการ สาขาวิชาการจัดการ วิทยาเขตศรีราชา,มหาวิทยาลัยเกษตรศาสตร์,420,70,70,17781.8000,14332.6000,15085.7329,679.1970
0339,คณะวิทยาการจัดการ สาขาวิชาการตลาด วิทยาเขตศรีราชา,มหาวิทยาลัยเกษตรศาสตร์,297,80,80,17324.8000,14730.0000,15661.8513,730.4616
0340,คณะวิทยาการจัดการ สาขาวิชาการเงินและการลงทุน วิทยาเขตศรีราชา,มหาวิทยาลัยเกษตรศาสตร์,257,70,70,17274.0000,15104.2000,15774.5106,582.1801
0341,คณะวิทยาการจัดการ สาขาวิชาธุรกิจระหว่างประเทศ วิทยาเขตศรีราชา,มหาวิทยาลัยเกษตรศาสตร์,330,90,90,17852.0000,15478.3000,16367.7200,570.7534
0342,คณะวิทยาการจัดการ สาขาวิชาการจัดการโรงแรมและท่องเที่ยว วิทยาเขตศรีราชา,มหาวิทยาลัยเกษตรศาสตร์,415,80,80,18854.0000,15019.9000,15827.3555,672.2736
0343,คณะวิทยาการจัดการ สาขาวิชาการบัญชีบริหาร วิทยาเขตศรีราชา,มหาวิทยาลัยเกษตรศาสตร์,458,80,80,19673.3000,17085.8000,17619.9525,484.0637
0344,คณะวิทยาการจัดการ สาขาวิชาการจัดการโลจิสติกส์ วิทยาเขตศรีราชา,มหาวิทยาลัยเกษตรศาสตร์,380,80,80,18239.3000,15869.2000,16548.4513,535.0175
0345,คณะวิทยาการจัดการ สาขาวิชาการจัดการ (ภาคพิเศษ) วิทยาเขตศรีราชา,มหาวิทยาลัยเกษตรศาสตร์,137,40,40,16123.0000,12559.9000,13832.7075,936.7321
0346,คณะวิทยาการจัดการ สาขาวิชาการตลาด (ภาคพิเศษ) วิทยาเขตศรีราชา,มหาวิทยาลัยเกษตรศาสตร์,116,40,40,15866.6000,12547.6000,13868.4975,775.2846
0347,คณะวิทยาการจัดการ สาขาวิชาการเงินและการลงทุน (ภาคพิเศษ) วิทยาเขตศรีราชา,มหาวิทยาลัยเกษตรศาสตร์,65,40,40,16854.3000,11293.0000,13837.8350,1349.1656
0348,คณะวิทยาการจัดการ สาขาวิชาธุรกิจระหว่างประเทศ (ภาคพิเศษ) วิทยาเขตศรีราชา,มหาวิทยาลัยเกษตรศาสตร์,131,40,40,17411.9000,13681.3000,14877.5700,867.6957
0349,คณะวิทยาการจัดการ สาขาวิชาการจัดการโรงแรมและท่องเที่ยว (ภาคพิเศษ) วิทยาเขตศรีราชา,มหาวิทยาลัยเกษตรศาสตร์,157,40,40,16167.0000,13659.1000,14635.3950,576.7063
0350,คณะวิทยาการจัดการ สาขาวิชาการบัญชีบริหาร (ภาคพิเศษ) วิทยาเขตศรีราชา,มหาวิทยาลัยเกษตรศาสตร์,126,40,40,17003.0000,15549.4000,16238.3625,405.9327
0351,คณะวิทยาการจัดการ สาขาวิชาการจัดการโลจิสติกส์ (ภาคพิเศษ) วิทยาเขตศรีราชา,มหาวิทยาลัยเกษตรศาสตร์,155,40,40,16869.0000,14542.7000,15190.1260,523.6135
0352,คณะวิทยาศาสตร์ ศรีราชา สาขาวิชาวิทยาการคอมพิวเตอร์ วิทยาเขตศรีราชา,มหาวิทยาลัยเกษตรศาสตร์,87,50,39,15032.0000,08332.3000,11813.6764,1351.7771
0353,คณะวิทยาศาสตร์ ศรีราชา สาขาวิชาวิทยาศาสตร์สิ่งแวดล้อม วิทยาเขตศรีราชา,มหาวิทยาลัยเกษตรศาสตร์,110,30,30,14649.0000,12357.5000,13169.7333,640.7948
0354,คณะวิทยาศาสตร์ ศรีราชา สาขาวิชาเทคโนโลยีสารสนเทศ วิทยาเขตศรีราชา,มหาวิทยาลัยเกษตรศาสตร์,83,70,32,13742.0000,10049.0000,11748.3469,1046.9051
0355,คณะวิทยาศาสตร์ ศรีราชา สาขาวิชาฟิสิกส์ วิทยาเขตศรีราชา,มหาวิทยาลัยเกษตรศาสตร์,119,40,32,13174.7000,10030.5000,12154.4794,800.3691
0356,คณะวิทยาศาสตร์ ศรีราชา สาขาวิชาคณิตศาสตร์ประยุกต์ วิทยาเขตศรีราชา,มหาวิทยาลัยเกษตรศาสตร์,126,40,31,14766.5000,10506.5000,12663.8452,807.8709
0357,คณะวิทยาศาสตร์ ศรีราชา สาขาวิชาเคมี วิทยาเขตศรีราชา,มหาวิทยาลัยเกษตรศาสตร์,57,25,25,13774.8000,10176.4000,12440.3576,914.3248
0358,คณะวิทยาศาสตร์ ศรีราชา สาขาวิชาวิทยาการคอมพิวเตอร์ (ภาคพิเศษ) วิทยาเขตศรีราชา,มหาวิทยาลัยเกษตรศาสตร์,104,70,43,13194.1000,09030.9000,11153.4614,1058.5836
0359,คณะวิทยาศาสตร์ ศรีราชา สาขาวิชาเทคโนโลยีสารสนเทศ (ภาคพิเศษ) วิทยาเขตศรีราชา,มหาวิทยาลัยเกษตรศาสตร์,215,70,69,12455.3000,08239.3000,10589.5484,796.7527
0360,คณะวิศวกรรมศาสตร์ศรีราชา สาขาวิชาวิศวกรรมไฟฟ้าและอิเล็กทรอนิกส์ วิทยาเขตศรีราชา,มหาวิทยาลัยเกษตรศาสตร์,167,90,90,17119.0000,12324.7500,14201.6711,1024.0413
0361,คณะวิศวกรรมศาสตร์ศรีราชา สาขาวิชาวิศวกรรมอุตสาหการและระบบ วิทยาเขตศรีราชา,มหาวิทยาลัยเกษตรศาสตร์,89,60,51,17344.8000,11347.9000,14389.3910,1146.6773
0362,คณะวิศวกรรมศาสตร์ศรีราชา สาขาวิชาวิศวกรรมเครื่องกลและการออกแบบ วิทยาเขตศรีราชา,มหาวิทยาลัยเกษตรศาสตร์,73,55,35,17153.0000,10315.7000,14091.8211,1681.3086
0363,คณะวิศวกรรมศาสตร์ศรีราชา สาขาวิชาวิศวกรรมคอมพิวเตอร์และสารสนเทศศาสตร์ วิทยาเขตศรีราชา,มหาวิทยาลัยเกษตรศาสตร์,99,70,38,16659.7500,10970.9500,13753.8184,1321.7145
